file,latitude,longitude,elevation,K_percent,U_ppm,Th_ppm,K_from_PADK,K_from_PADU,K_from_PADTh,U_from_PADK,U_from_PADU,U_from_PADTh,Th_from_PADK,Th_from_PADU,Th_from_PADTh,w_PADK,w_PADU,w_PADTh,fit_r2
spect_000923.spc,53.2774950000,-9.0469770000,59.5,4.145,2.157,19.958,3.9532,0.0300,0.1614,0.7964,1.0477,0.3129,1.4659,0.1133,18.3790,0.5771,0.0256,0.1647,0.9997
spect_000924.spc,53.2722760000,-9.0550650000,52.3,3.604,1.912,19.625,3.4174,0.0261,0.1604,0.6885,0.9124,0.3109,1.2672,0.0987,18.2590,0.4989,0.0223,0.1636,0.9996
spect_000925.spc,53.2773720000,-9.0562830000,49.7,3.714,1.736,20.227,3.5281,0.0202,0.1655,0.7108,0.7040,0.3208,1.3082,0.0761,18.8421,0.5151,0.0172,0.1689,0.9998
spect_000926.spc,53.2640470000,-9.0426320000,55.0,4.063,1.929,25.753,3.8286,0.0213,0.2130,0.7713,0.7443,0.4129,1.4197,0.0805,24.2528,0.5589,0.0182,0.2173,0.9990
spect_000927.spc,53.2660750000,-9.0403190000,64.0,3.926,2.781,23.955,3.6813,0.0475,0.1968,0.7416,1.6577,0.3816,1.3650,0.1793,22.4106,0.5374,0.0406,0.2008,0.9997
spect_000928.spc,53.2767100000,-9.0503360000,62.9,3.779,1.913,25.077,3.5483,0.0227,0.2079,0.7148,0.7946,0.4031,1.3157,0.0859,23.6756,0.5180,0.0194,0.2122,0.9995
spect_000929.spc,53.2782560000,-9.0506460000,64.2,3.559,2.119,27.092,3.3033,0.0291,0.2262,0.6655,1.0152,0.4386,1.2249,0.1098,25.7573,0.4822,0.0248,0.2308,0.9994
spect_000930.spc,53.2646570000,-9.0576430000,61.6,3.535,2.159,21.884,3.3224,0.0326,0.1803,0.6693,1.1397,0.3495,1.2320,0.1233,20.5284,0.4850,0.0279,0.1840,0.9997
spect_000931.spc,53.2715440000,-9.0433400000,54.7,3.425,2.238,20.947,3.2167,0.0359,0.1723,0.6480,1.2558,0.3340,1.1927,0.1358,19.6182,0.4696,0.0307,0.1758,0.9997
spect_000932.spc,53.2769530000,-9.0559820000,47.8,3.838,1.800,20.695,3.6474,0.0211,0.1692,0.7348,0.7377,0.3280,1.3524,0.0798,19.2624,0.5325,0.0180,0.1726,0.9998
spect_000933.spc,53.2736270000,-9.0507560000,49.7,3.954,2.255,23.973,3.7246,0.0321,0.1973,0.7504,1.1219,0.3826,1.3811,0.1213,22.4702,0.5437,0.0274,0.2014,0.9996
spect_000934.spc,53.2762870000,-9.0443730000,47.1,3.892,2.143,19.943,3.6992,0.0310,0.1621,0.7452,1.0831,0.3142,1.3717,0.1171,18.4543,0.5400,0.0265,0.1654,0.9993
spect_000935.spc,53.2647720000,-9.0591890000,39.9,4.154,1.988,20.111,3.9662,0.0250,0.1629,0.7990,0.8734,0.3158,1.4707,0.0945,18.5456,0.5790,0.0214,0.1662,0.9992
spect_000936.spc,53.2651020000,-9.0522750000,52.0,3.543,1.684,22.960,3.3346,0.0184,0.1902,0.6718,0.6438,0.3687,1.2365,0.0696,21.6542,0.4868,0.0158,0.1941,0.9996
spect_000937.spc,53.2708370000,-9.0411250000,57.7,3.831,2.286,19.124,3.6403,0.0359,0.1549,0.7334,1.2526,0.3003,1.3499,0.1355,17.6387,0.5314,0.0306,0.1581,0.9996
spect_000938.spc,53.2697110000,-9.0485290000,52.4,3.364,1.804,23.357,3.1475,0.0227,0.1941,0.6341,0.7935,0.3764,1.1671,0.0858,22.1043,0.4595,0.0194,0.1981,0.9995
spect_000939.spc,53.2658780000,-9.0497590000,56.1,3.352,2.333,19.732,3.1509,0.0397,0.1617,0.6348,1.3852,0.3135,1.1683,0.1498,18.4142,0.4600,0.0339,0.1650,0.9994
spect_000940.spc,53.2761970000,-9.0481800000,51.1,3.504,1.977,26.027,3.2616,0.0257,0.2171,0.6571,0.8994,0.4209,1.2094,0.0973,24.7200,0.4762,0.0220,0.2215,0.9999
spect_000941.spc,53.2633950000,-9.0520120000,54.8,3.764,1.870,20.474,3.5732,0.0236,0.1674,0.7199,0.8253,0.3245,1.3250,0.0893,19.0596,0.5216,0.0202,0.1708,0.9995
spect_000942.spc,53.2620370000,-9.0570150000,38.8,3.678,2.098,22.041,3.4669,0.0300,0.1813,0.6984,1.0480,0.3515,1.2855,0.1133,20.6418,0.5061,0.0256,0.1850,0.9997
spect_000943.spc,53.2690020000,-9.0583550000,53.6,3.894,1.812,20.783,3.7028,0.0211,0.1698,0.7460,0.7367,0.3291,1.3730,0.0797,19.3306,0.5405,0.0180,0.1732,0.9998
spect_000944.spc,53.2775850000,-9.0484370000,56.3,3.806,2.090,22.250,3.5947,0.0290,0.1827,0.7242,1.0119,0.3543,1.3329,0.1094,20.8081,0.5248,0.0248,0.1865,0.9993
spect_000945.spc,53.2745880000,-9.0525680000,57.4,3.566,2.256,25.145,3.3230,0.0338,0.2089,0.6695,1.1814,0.4050,1.2322,0.1278,23.7853,0.4851,0.0289,0.2131,0.9997
spect_000946.spc,53.2718500000,-9.0450880000,51.0,3.387,2.337,21.319,3.1721,0.0389,0.1756,0.6391,1.3575,0.3405,1.1762,0.1468,19.9955,0.4631,0.0332,0.1792,0.9998
spect_000947.spc,53.2722660000,-9.0552170000,52.2,3.497,1.861,19.025,3.3156,0.0255,0.1554,0.6680,0.8915,0.3014,1.2294,0.0964,17.6993,0.4840,0.0218,0.1586,0.9997
spect_000948.spc,53.2610310000,-9.0502470000,35.6,3.837,2.426,17.379,3.6575,0.0406,0.1394,0.7368,1.4188,0.2702,1.3562,0.1534,15.8693,0.5339,0.0347,0.1422,0.9996
spect_000949.spc,53.2743010000,-9.0519420000,61.0,3.430,1.890,21.223,3.2295,0.0258,0.1750,0.6506,0.9005,0.3393,1.1975,0.0974,19.9278,0.4715,0.0220,0.1786,0.9997
spect_000950.spc,53.2671260000,-9.0408700000,63.7,3.873,2.442,24.596,3.6328,0.0377,0.2029,0.7319,1.3167,0.3934,1.3471,0.1424,23.1070,0.5303,0.0322,0.2071,0.9998
spect_000951.spc,53.2603080000,-9.0509340000,64.4,3.633,2.065,18.146,3.4553,0.0310,0.1471,0.6961,1.0834,0.2852,1.2812,0.1172,16.7477,0.5044,0.0265,0.1501,0.9996
spect_000952.spc,53.2752680000,-9.0443240000,39.3,3.656,1.988,15.892,3.4987,0.0297,0.1272,0.7049,1.0365,0.2466,1.2973,0.1121,14.4823,0.5108,0.0254,0.1298,0.9990
spect_000953.spc,53.2639870000,-9.0528790000,54.2,3.554,2.068,24.258,3.3236,0.0289,0.2013,0.6696,1.0087,0.3902,1.2324,0.1091,22.9169,0.4852,0.0247,0.2054,0.9999
spect_000954.spc,53.2768550000,-9.0509270000,44.0,3.271,2.333,15.634,3.1033,0.0419,0.1258,0.6252,1.4636,0.2439,1.1507,0.1583,14.3249,0.4530,0.0358,0.1284,0.9996
spect_000955.spc,53.2635150000,-9.0569460000,44.1,3.275,1.855,22.712,3.0612,0.0250,0.1887,0.6167,0.8721,0.3658,1.1351,0.0943,21.4827,0.4469,0.0213,0.1925,0.9997
spect_000956.spc,53.2790970000,-9.0489880000,47.3,3.321,1.903,20.012,3.1290,0.0273,0.1647,0.6304,0.9531,0.3192,1.1602,0.1031,18.7486,0.4568,0.0233,0.1680,0.9994
spect_000957.spc,53.2656110000,-9.0401150000,42.2,3.493,1.646,18.492,3.3227,0.0196,0.1509,0.6694,0.6844,0.2926,1.2321,0.0740,17.1861,0.4851,0.0167,0.1540,0.9990
spect_000958.spc,53.2605400000,-9.0594940000,45.1,3.543,1.929,18.932,3.3614,0.0273,0.1544,0.6772,0.9527,0.2994,1.2464,0.1030,17.5830,0.4907,0.0233,0.1576,0.9997
spect_000959.spc,53.2708410000,-9.0458970000,35.0,3.521,2.163,24.659,3.2841,0.0316,0.2048,0.6616,1.1045,0.3971,1.2178,0.1195,23.3222,0.4794,0.0270,0.2090,0.9998
spect_000960.spc,53.2748620000,-9.0445450000,43.7,3.532,2.095,16.991,3.3621,0.0330,0.1372,0.6773,1.1516,0.2659,1.2467,0.1245,15.6196,0.4908,0.0282,0.1400,0.9994
spect_000961.spc,53.2618390000,-9.0491230000,54.1,3.368,1.908,25.998,3.1262,0.0245,0.2173,0.6298,0.8568,0.4213,1.1592,0.0927,24.7458,0.4564,0.0210,0.2218,0.9998
spect_000962.spc,53.2618130000,-9.0415070000,35.4,3.803,1.947,20.205,3.6126,0.0258,0.1648,0.7278,0.9000,0.3196,1.3396,0.0973,18.7681,0.5274,0.0220,0.1682,0.9998
spect_000963.spc,53.2647680000,-9.0540630000,37.4,3.373,1.952,19.191,3.1869,0.0288,0.1572,0.6420,1.0054,0.3048,1.1817,0.1087,17.9005,0.4652,0.0246,0.1604,0.9998
spect_000964.spc,53.2655100000,-9.0531220000,38.4,3.675,2.062,23.507,3.4525,0.0283,0.1943,0.6955,0.9902,0.3766,1.2802,0.1071,22.1194,0.5040,0.0242,0.1982,0.9996
spect_000965.spc,53.2638440000,-9.0557600000,36.2,3.320,1.944,21.963,3.1102,0.0276,0.1818,0.6266,0.9646,0.3525,1.1533,0.1043,20.7051,0.4540,0.0236,0.1855,0.9997
spect_000966.spc,53.2787860000,-9.0548570000,49.0,3.455,2.360,19.426,3.2563,0.0400,0.1587,0.6560,1.3960,0.3076,1.2074,0.1510,18.0678,0.4754,0.0342,0.1619,0.9999
spect_000967.spc,53.2600300000,-9.0414380000,38.9,3.924,1.877,25.436,3.6931,0.0207,0.2107,0.7440,0.7241,0.4084,1.3694,0.0783,23.9879,0.5391,0.0177,0.2150,0.9996
spect_000968.spc,53.2734410000,-9.0442230000,63.8,3.134,1.936,20.783,2.9329,0.0290,0.1720,0.5909,1.0121,0.3335,1.0875,0.1095,19.5865,0.4282,0.0248,0.1755,0.9990
spect_000969.spc,53.2649420000,-9.0473670000,40.3,3.598,1.663,20.251,3.4134,0.0187,0.1661,0.6877,0.6536,0.3220,1.2657,0.0707,18.9143,0.4983,0.0160,0.1695,0.9994
spect_000970.spc,53.2629760000,-9.0558450000,52.7,3.895,2.122,21.779,3.6870,0.0296,0.1783,0.7428,1.0332,0.3456,1.3671,0.1117,20.3002,0.5382,0.0253,0.1819,0.9995
spect_000971.spc,53.2651570000,-9.0584500000,56.1,3.400,1.964,19.841,3.2087,0.0287,0.1628,0.6464,1.0020,0.3157,1.1898,0.1084,18.5430,0.4684,0.0245,0.1662,0.9996
spect_000972.spc,53.2690330000,-9.0480660000,41.0,3.316,2.370,17.388,3.1326,0.0419,0.1411,0.6311,1.4651,0.2736,1.1616,0.1584,16.0683,0.4573,0.0358,0.1440,0.9994
spect_000973.spc,53.2706350000,-9.0510440000,57.8,3.599,1.606,21.425,3.4061,0.0165,0.1765,0.6862,0.5771,0.3422,1.2630,0.0624,20.0999,0.4972,0.0141,0.1801,0.9997
spect_000974.spc,53.2735100000,-9.0586600000,63.6,3.542,1.990,15.503,3.3872,0.0306,0.1241,0.6824,1.0675,0.2406,1.2560,0.1154,14.1313,0.4945,0.0261,0.1266,0.9996
spect_000975.spc,53.2665750000,-9.0595110000,63.8,3.556,1.684,20.224,3.3704,0.0196,0.1660,0.6790,0.6831,0.3218,1.2498,0.0739,18.9000,0.4920,0.0167,0.1694,0.9997
spect_000976.spc,53.2709050000,-9.0435200000,35.2,3.345,2.021,14.654,3.1951,0.0329,0.1172,0.6437,1.1501,0.2272,1.1847,0.1244,13.3445,0.4664,0.0281,0.1196,0.9999
spect_000977.spc,53.2714800000,-9.0417100000,45.3,3.027,1.909,14.431,2.8795,0.0316,0.1163,0.5801,1.1034,0.2255,1.0677,0.1193,13.2442,0.4204,0.0270,0.1187,0.9990
spect_000978.spc,53.2605210000,-9.0462110000,36.4,3.581,1.691,23.045,3.3722,0.0184,0.1908,0.6794,0.6417,0.3699,1.2504,0.0694,21.7250,0.4923,0.0157,0.1947,0.9997
spect_000979.spc,53.2729850000,-9.0443460000,48.1,3.267,2.158,18.957,3.0764,0.0354,0.1553,0.6198,1.2367,0.3011,1.1407,0.1337,17.6826,0.4491,0.0303,0.1585,1.0000
spect_000980.spc,53.2632400000,-9.0511920000,55.2,3.509,1.932,21.944,3.3020,0.0262,0.1811,0.6652,0.9160,0.3511,1.2244,0.0991,20.6209,0.4820,0.0224,0.1848,0.9997
spect_000981.spc,53.2611920000,-9.0596650000,63.4,3.546,1.635,22.518,3.3423,0.0172,0.1863,0.6733,0.6008,0.3612,1.2393,0.0650,21.2141,0.4879,0.0147,0.1901,0.9998
spect_000982.spc,53.2727380000,-9.0524490000,55.3,3.193,2.080,18.684,3.0066,0.0337,0.1532,0.6057,1.1772,0.2970,1.1149,0.1273,17.4415,0.4389,0.0288,0.1563,0.9994
spect_000983.spc,53.2770610000,-9.0540230000,37.8,3.494,2.205,19.654,3.2985,0.0352,0.1607,0.6645,1.2285,0.3116,1.2231,0.1329,18.2985,0.4815,0.0301,0.1640,0.9993
spect_000984.spc,53.2621780000,-9.0473520000,63.2,3.497,2.013,24.058,3.2695,0.0277,0.1997,0.6587,0.9668,0.3872,1.2123,0.1046,22.7412,0.4773,0.0237,0.2038,0.9997
spect_000985.spc,53.2601960000,-9.0520000000,42.4,3.660,2.303,21.279,3.4493,0.0364,0.1744,0.6949,1.2699,0.3382,1.2790,0.1373,19.8624,0.5036,0.0311,0.1780,0.9997
spect_000986.spc,53.2771440000,-9.0586040000,37.3,2.954,2.261,14.318,2.7967,0.0422,0.1152,0.5634,1.4742,0.2234,1.0370,0.1594,13.1212,0.4083,0.0361,0.1176,0.9989
spect_000987.spc,53.2787310000,-9.0462340000,39.6,3.348,2.155,20.376,3.1457,0.0342,0.1676,0.6337,1.1962,0.3249,1.1664,0.1294,19.0798,0.4592,0.0293,0.1710,0.9993
spect_000988.spc,53.2774050000,-9.0553110000,43.4,3.607,1.660,26.074,3.3733,0.0160,0.2175,0.6796,0.5585,0.4216,1.2508,0.0604,24.7624,0.4925,0.0137,0.2219,0.9995
spect_000989.spc,53.2763530000,-9.0581380000,54.0,3.694,2.083,17.742,3.5197,0.0314,0.1433,0.7091,1.0959,0.2778,1.3051,0.1185,16.3181,0.5138,0.0268,0.1462,0.9997
spect_000990.spc,53.2628600000,-9.0520550000,64.4,3.524,2.492,22.974,3.2921,0.0418,0.1897,0.6632,1.4607,0.3677,1.2207,0.1580,21.5957,0.4806,0.0357,0.1935,0.9996
spect_000991.spc,53.2624000000,-9.0488280000,61.5,3.327,1.853,20.523,3.1326,0.0256,0.1692,0.6311,0.8938,0.3280,1.1616,0.0967,19.2650,0.4573,0.0219,0.1726,0.9997
spect_000992.spc,53.2633900000,-9.0487500000,44.3,3.541,2.698,17.694,3.3478,0.0500,0.1428,0.6744,1.7469,0.2769,1.2414,0.1889,16.2638,0.4887,0.0427,0.1457,0.9991
spect_000993.spc,53.2770580000,-9.0585860000,58.6,3.117,1.901,16.908,2.9498,0.0297,0.1379,0.5943,1.0391,0.2673,1.0938,0.1124,15.7017,0.4306,0.0254,0.1407,0.9998
spect_000994.spc,53.2627820000,-9.0510920000,39.7,3.272,1.750,18.720,3.0948,0.0237,0.1535,0.6235,0.8290,0.2977,1.1476,0.0897,17.4825,0.4518,0.0203,0.1567,0.9995
spect_000995.spc,53.2795070000,-9.0497440000,47.2,3.124,2.171,21.490,2.9105,0.0355,0.1781,0.5864,1.2392,0.3452,1.0792,0.1340,20.2770,0.4249,0.0303,0.1817,0.9992
spect_000996.spc,53.2639820000,-9.0539250000,54.2,2.891,2.039,19.659,2.6940,0.0338,0.1628,0.5427,1.1812,0.3155,0.9989,0.1277,18.5326,0.3933,0.0289,0.1661,0.9998
spect_000997.spc,53.2670210000,-9.0574080000,36.3,3.137,2.125,15.364,2.9762,0.0368,0.1240,0.5996,1.2853,0.2404,1.1036,0.1390,14.1210,0.4345,0.0314,0.1265,0.9995
spect_000998.spc,53.2692690000,-9.0591480000,54.6,3.150,2.244,14.774,2.9910,0.0404,0.1187,0.6026,1.4117,0.2301,1.1091,0.1527,13.5120,0.4366,0.0345,0.1211,0.9994
spect_000999.spc,53.2733470000,-9.0445170000,45.1,3.168,2.541,21.901,2.9409,0.0457,0.1812,0.5925,1.5975,0.3514,1.0905,0.1728,20.6376,0.4293,0.0391,0.1849,0.9996
spect_001000.spc,53.2695230000,-9.0468500000,61.8,3.636,2.162,15.063,3.4815,0.0352,0.1198,0.7014,1.2286,0.2322,1.2910,0.1329,13.6389,0.5083,0.0301,0.1222,0.9995
spect_001001.spc,53.2620520000,-9.0526850000,38.1,3.506,1.922,18.922,3.3241,0.0273,0.1544,0.6697,0.9531,0.2994,1.2326,0.1031,17.5863,0.4853,0.0233,0.1576,0.9999
spect_001002.spc,53.2761460000,-9.0584600000,39.8,3.550,2.213,24.160,3.3162,0.0331,0.2003,0.6681,1.1567,0.3883,1.2296,0.1251,22.8049,0.4841,0.0283,0.2044,0.9998
spect_001003.spc,53.2642430000,-9.0452090000,47.7,3.358,1.645,20.532,3.1695,0.0194,0.1694,0.6385,0.6782,0.3283,1.1753,0.0733,19.2839,0.4627,0.0166,0.1728,0.9998
spect_001004.spc,53.2648350000,-9.0424510000,48.0,2.999,1.943,20.128,2.8023,0.0302,0.1666,0.5645,1.0557,0.3231,1.0391,0.1142,18.9751,0.4091,0.0258,0.1700,0.9997
spect_001005.spc,53.2782190000,-9.0510790000,44.3,3.291,1.532,23.450,3.0806,0.0152,0.1954,0.6206,0.5323,0.3788,1.1423,0.0576,22.2500,0.4497,0.0130,0.1994,0.9996
spect_001006.spc,53.2758170000,-9.0570370000,50.4,3.063,1.950,15.999,2.9011,0.0319,0.1300,0.5844,1.1137,0.2520,1.0757,0.1204,14.8029,0.4235,0.0272,0.1327,0.9996
spect_001007.spc,53.2638850000,-9.0452930000,58.6,3.078,1.710,16.151,2.9213,0.0248,0.1315,0.5885,0.8660,0.2550,1.0832,0.0937,14.9741,0.4265,0.0212,0.1342,0.9989
spect_001008.spc,53.2778200000,-9.0475690000,44.7,3.038,1.801,21.630,2.8331,0.0252,0.1799,0.5707,0.8815,0.3488,1.0505,0.0953,20.4845,0.4136,0.0216,0.1836,0.9998
spect_001009.spc,53.2610220000,-9.0462360000,55.6,3.070,2.012,22.194,2.8545,0.0309,0.1846,0.5751,1.0793,0.3579,1.0584,0.1167,21.0185,0.4167,0.0264,0.1884,0.9997
spect_001010.spc,53.2756440000,-9.0472680000,65.0,3.033,2.877,22.251,2.7923,0.0560,0.1845,0.5625,1.9564,0.3576,1.0354,0.2116,21.0038,0.4076,0.0479,0.1882,0.9999
spect_001011.spc,53.2675710000,-9.0563010000,63.9,3.138,2.316,21.046,2.9244,0.0398,0.1740,0.5891,1.3899,0.3373,1.0844,0.1503,19.8113,0.4269,0.0340,0.1775,0.9998
spect_001012.spc,53.2646050000,-9.0565260000,62.0,3.467,2.190,16.989,3.2933,0.0361,0.1373,0.6635,1.2606,0.2662,1.2212,0.1363,15.6317,0.4808,0.0308,0.1401,0.9997
spect_001013.spc,53.2608130000,-9.0597150000,48.7,2.931,1.534,15.377,2.7849,0.0209,0.1253,0.5610,0.7296,0.2429,1.0326,0.0789,14.2652,0.4065,0.0179,0.1278,0.9996
spect_001014.spc,53.2647140000,-9.0480340000,58.9,2.991,1.538,15.054,2.8475,0.0208,0.1222,0.5736,0.7273,0.2370,1.0558,0.0787,13.9199,0.4157,0.0178,0.1247,0.9998
spect_001015.spc,53.2623230000,-9.0564750000,50.8,3.667,2.227,21.839,3.4540,0.0339,0.1794,0.6958,1.1837,0.3478,1.2807,0.1280,20.4298,0.5042,0.0290,0.1831,0.9998
spect_001016.spc,53.2758810000,-9.0579730000,50.5,3.459,1.676,14.900,3.3177,0.0222,0.1193,0.6684,0.7765,0.2313,1.2302,0.0840,13.5858,0.4843,0.0190,0.1217,0.9999
spect_001017.spc,53.2771640000,-9.0545380000,56.0,3.191,1.967,19.455,3.0007,0.0301,0.1601,0.6045,1.0519,0.3104,1.1127,0.1138,18.2284,0.4381,0.0257,0.1634,0.9996
spect_001018.spc,53.2785130000,-9.0459050000,49.3,3.435,2.455,22.072,3.2116,0.0417,0.1820,0.6470,1.4556,0.3528,1.1909,0.1574,20.7234,0.4688,0.0356,0.1857,0.9995
spect_001019.spc,53.2605970000,-9.0576450000,51.8,2.960,1.509,23.197,2.7495,0.0166,0.1942,0.5539,0.5785,0.3765,1.0195,0.0626,22.1152,0.4014,0.0142,0.1982,0.9990
spect_001020.spc,53.2750080000,-9.0529960000,39.3,2.805,1.825,17.668,2.6299,0.0290,0.1456,0.5298,1.0127,0.2824,0.9752,0.1095,16.5835,0.3839,0.0248,0.1486,0.9992
spect_001021.spc,53.2609050000,-9.0432250000,61.6,3.010,2.515,20.758,2.7923,0.0464,0.1717,0.5625,1.6196,0.3328,1.0354,0.1752,19.5472,0.4076,0.0396,0.1752,0.9997
spect_001022.spc,53.2660270000,-9.0537840000,44.2,3.112,2.203,13.060,2.9677,0.0402,0.1037,0.5979,1.4043,0.2011,1.1004,0.1519,11.8080,0.4332,0.0344,0.1058,0.9997
spect_001023.spc,53.2689140000,-9.0477510000,51.8,2.782,2.138,15.535,2.6165,0.0391,0.1266,0.5271,1.3653,0.2455,0.9702,0.1477,14.4176,0.3820,0.0334,0.1292,0.9999
spect_001024.spc,53.2695000000,-9.0522510000,59.8,2.771,1.542,18.542,2.5967,0.0206,0.1537,0.5231,0.7209,0.2980,0.9629,0.0780,17.5016,0.3791,0.0176,0.1568,0.9992
spect_001025.spc,53.2735120000,-9.0432920000,54.1,2.963,1.966,14.390,2.8131,0.0336,0.1161,0.5667,1.1739,0.2251,1.0431,0.1270,13.2204,0.4107,0.0287,0.1185,0.9997
spect_001026.spc,53.2696620000,-9.0442370000,48.9,3.236,1.804,16.250,3.0779,0.0266,0.1318,0.6201,0.9282,0.2555,1.1413,0.1004,15.0079,0.4493,0.0227,0.1345,0.9996
spect_001027.spc,53.2748470000,-9.0452860000,48.9,2.923,2.014,21.475,2.7120,0.0321,0.1787,0.5464,1.1215,0.3465,1.0056,0.1213,20.3482,0.3959,0.0274,0.1823,0.9999
spect_001028.spc,53.2772620000,-9.0505580000,61.6,3.337,2.044,20.347,3.1385,0.0311,0.1674,0.6323,1.0870,0.3246,1.1638,0.1176,19.0658,0.4582,0.0266,0.1709,0.9998
spect_001029.spc,53.2765030000,-9.0501830000,39.5,3.273,1.757,18.540,3.0971,0.0240,0.1519,0.6239,0.8384,0.2946,1.1484,0.0907,17.3013,0.4521,0.0205,0.1550,0.9995
spect_001030.spc,53.2733600000,-9.0404200000,56.7,2.803,2.037,21.291,2.5916,0.0335,0.1774,0.5221,1.1709,0.3440,0.9610,0.1266,20.2034,0.3783,0.0286,0.1811,0.9998
spect_001031.spc,53.2729450000,-9.0592750000,43.2,2.749,1.813,18.932,2.5637,0.0284,0.1570,0.5165,0.9925,0.3043,0.9506,0.1073,17.8738,0.3743,0.0243,0.1602,0.9993
spect_001032.spc,53.2754580000,-9.0564320000,61.0,2.789,1.840,16.353,2.6246,0.0301,0.1341,0.5287,1.0513,0.2599,0.9732,0.1137,15.2657,0.3831,0.0257,0.1368,0.9997
spect_001033.spc,53.2745280000,-9.0435340000,47.1,3.232,1.756,18.946,3.0518,0.0240,0.1557,0.6148,0.8395,0.3018,1.1316,0.0908,17.7238,0.4455,0.0205,0.1588,0.9999
spect_001034.spc,53.2715150000,-9.0470450000,57.4,3.241,1.877,14.637,3.0939,0.0294,0.1175,0.6233,1.0256,0.2278,1.1472,0.1109,13.3785,0.4517,0.0251,0.1199,0.9997
spect_001035.spc,53.2621120000,-9.0529690000,56.0,2.752,1.948,17.257,2.5768,0.0330,0.1421,0.5191,1.1537,0.2754,0.9555,0.1248,16.1765,0.3762,0.0282,0.1450,0.9996
spect_001036.spc,53.2670330000,-9.0551430000,50.2,2.779,1.382,18.392,2.6108,0.0160,0.1525,0.5260,0.5606,0.2956,0.9681,0.0606,17.3632,0.3811,0.0137,0.1556,0.9996
spect_001037.spc,53.2651590000,-9.0595580000,50.4,2.888,1.845,15.182,2.7343,0.0302,0.1234,0.5509,1.0550,0.2393,1.0139,0.1141,14.0544,0.3992,0.0258,0.1259,0.9998
spect_001038.spc,53.2716490000,-9.0442180000,44.2,2.763,1.916,20.169,2.5646,0.0307,0.1678,0.5167,1.0737,0.3252,0.9509,0.1161,19.1019,0.3744,0.0263,0.1712,0.9999
spect_001039.spc,53.2610320000,-9.0540990000,62.0,2.816,2.150,21.544,2.5994,0.0366,0.1795,0.5237,1.2783,0.3481,0.9639,0.1382,20.4421,0.3795,0.0313,0.1832,0.9999
spect_001040.spc,53.2654630000,-9.0490690000,55.9,2.789,1.649,21.261,2.5892,0.0224,0.1775,0.5216,0.7827,0.3442,0.9601,0.0846,20.2166,0.3780,0.0192,0.1812,0.9998
spect_001041.spc,53.2773630000,-9.0512020000,60.0,2.774,2.244,21.112,2.5586,0.0397,0.1758,0.5155,1.3878,0.3408,0.9487,0.1501,20.0130,0.3735,0.0340,0.1793,0.9995
spect_001042.spc,53.2783730000,-9.0463040000,37.3,2.793,1.775,25.244,2.5563,0.0243,0.2126,0.5150,0.8478,0.4121,0.9479,0.0917,24.2040,0.3732,0.0207,0.2169,0.9996
